62347	23879	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
62349	23879	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
62350	23879	0	0	0	1	1	0	1	0	0	0	1	0	0	1	0	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
62351	23879	0	0	0	1	1	0	0	0	0	0	1	0	0	1	0	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
62353	23879	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
62354	23879	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
62356	23879	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
62358	23879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
62344	23879	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
62346	23879	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
62347	23879	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
62349	23879	0	0	0	1	0	0	1	0	0	0	1	0	0	1	0	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
62350	23879	0	0	0	1	1	0	1	0	0	0	1	0	0	1	0	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
62351	23879	0	0	0	1	1	0	0	0	0	0	1	0	0	1	0	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
62353	23879	0	0	0	1	0	0	0	0	0	0	1	0	0	1	0	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
62354	23879	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
62356	23879	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
62358	23879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
