26768	23872	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
26770	23872	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
26771	23872	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
26772	23872	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
26773	23872	1	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
22082	23872	0	1	0	1	0	1	0	0	0	0	1	0	0	0	1	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
23258	23873	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23260	23873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
23261	23873	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
23262	23873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
25768	23873	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25770	23873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
25771	23873	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
25773	23873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
22078	23872	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
22079	23872	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
22080	23872	0	1	0	1	0	1	1	0	0	0	1	0	0	0	1	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
22082	23872	0	1	0	1	0	1	0	0	0	0	1	0	0	0	1	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
22084	23872	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
22086	23872	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
22087	23872	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
22088	23872	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
22090	23872	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
22091	23872	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
22092	23872	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
22094	23872	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
22095	23872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
25601	23872	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25605	23872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
25607	23872	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
25608	23872	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
25685	23872	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25686	23872	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
22073	23872	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22075	23872	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
22076	23872	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
22078	23872	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
22079	23872	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
22080	23872	0	1	0	1	0	1	1	0	0	0	1	0	0	0	1	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
22082	23872	0	1	0	1	0	1	0	0	0	0	1	0	0	0	1	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
22084	23872	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
22086	23872	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
22087	23872	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
22088	23872	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
22090	23872	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
22091	23872	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
22092	23872	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
22094	23872	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
22095	23872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
25601	23872	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25605	23872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
25607	23872	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
25608	23872	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
22073	23872	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22075	23872	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
22076	23872	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
22078	23872	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
22079	23872	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
22080	23872	0	1	0	1	0	1	1	0	0	0	1	0	0	0	1	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
22082	23872	0	1	0	1	0	1	0	0	0	0	1	0	0	0	1	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
22084	23872	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
22086	23872	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
22087	23872	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
22073	23872	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22075	23872	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
22076	23872	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
22078	23872	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
22079	23872	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
22080	23872	0	1	0	1	0	1	1	0	0	0	1	0	0	0	1	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
22082	23872	0	1	0	1	0	1	0	0	0	0	1	0	0	0	1	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
22084	23872	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
22073	23872	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22075	23872	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
22076	23872	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
22078	23872	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
22079	23872	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
22080	23872	0	1	0	1	0	1	1	0	0	0	1	0	0	0	1	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
22073	23872	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22075	23872	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
22076	23872	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
22078	23872	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
22079	23872	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
22080	23872	0	1	0	1	0	1	1	0	0	0	1	0	0	0	1	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
22082	23872	0	1	0	1	0	1	0	0	0	0	1	0	0	0	1	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
22084	23872	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
22086	23872	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
22087	23872	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
22088	23872	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
22090	23872	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
22091	23872	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
22092	23872	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
22094	23872	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
22095	23872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
25601	23872	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25605	23872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
25607	23872	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
25608	23872	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
25685	23872	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25686	23872	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
25688	23872	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
25689	23872	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
25690	23872	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
25691	23872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
25807	23872	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25809	23872	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
25810	23872	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
25811	23872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
26160	23872	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26161	23872	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
26162	23872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
26163	23872	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
26164	23872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
26165	23872	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
26760	23872	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26762	23872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
26768	23872	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
26770	23872	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
26771	23872	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
26772	23872	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
26773	23872	1	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
23258	23873	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
23260	23873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
23261	23873	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
23262	23873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
25768	23873	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25770	23873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
25771	23873	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
25773	23873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
22073	23872	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22075	23872	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
22076	23872	0	0	0	0	0	0	1	0	0	0	1	0	0	0	1	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
22078	23872	0	1	0	0	0	0	1	0	0	0	1	0	0	0	1	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
22079	23872	0	1	0	0	0	1	1	0	0	0	1	0	0	0	1	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
22080	23872	0	1	0	1	0	1	1	0	0	0	1	0	0	0	1	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
22082	23872	0	1	0	1	0	1	0	0	0	0	1	0	0	0	1	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
22084	23872	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
22086	23872	0	1	0	1	0	0	0	0	0	0	1	0	0	0	1	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
22087	23872	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
22088	23872	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
22090	23872	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
22091	23872	0	1	0	0	0	0	0	0	0	1	0	0	1	0	0	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
22092	23872	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
22094	23872	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
22095	23872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
25601	23872	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25605	23872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
25607	23872	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
25608	23872	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
25685	23872	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25686	23872	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
25688	23872	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
25689	23872	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
25690	23872	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
25691	23872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
25807	23872	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
25809	23872	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
25810	23872	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
25811	23872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
26160	23872	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26161	23872	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
26162	23872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
26163	23872	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
26164	23872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
26165	23872	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
26760	23872	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26762	23872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
26768	23872	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
26770	23872	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
26771	23872	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
26772	23872	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
26773	23872	1	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	2	30	100	10	10	95	105	3000	7	8	9	10	1	4
